komentar,komentar_bersih,label_final,alasan_label
"Jelas awal kehancuran ini terlihat ketika STY di ganti di tengah performa yang tertata,,,pssi mencopot ganti dengan Patrick.inilah hasilnya...",hancur sty ganti performa tertatapssi copot ganti patrickinilah hasil,negatif,Menyebut awal kehancuran saat STY diganti.
"Bukan cari kambing hitam...tapi kambing hitamnya harus menyingkir dulu...GANTI PATRICK KLUIVERT DENGAN ERIC TEN HAG....naturalisasi Onana,Maguire Anthony",cari kambing hitamtapi kambing hitam singkir duluganti patrick kluivert eric ten hagnaturalisasi onanamaguire anthony,negatif,Kritik kepada Patrick dan usulan pengganti bernada sindiran.
Timnas belum siap..negara yg langganan lolos ke pildun sudah terbentuk jauh jauh hari.. contoh kecil Italia yang baru regenerasi aj terancam ga lolos..kita harusnya tau diri..,timnas siapnegara langgan lolos pildun bentuk contoh italia regenerasi aj ancam loloskita,netral,Analisis bahwa Timnas belum siap dan perlu realistis.
"Kesalaan terbesar adalah mengganti pelatih yg lagi bagus ditengah jalan dengan alasan ngaco, ET....ET 😂😂😂",sala besar ganti pelatih bagus tengah jalan alas ngaco etet,negatif,Menyebut kesalahan terbesar adalah mengganti pelatih di tengah jalan.
Dulu banyak yang hujat STY karena kalah di AFF eh sekarang malah kalah dari kualifikasi PD 😂😂😂 makan tuh penyepng PK,hujat sty kalah aff kalah kualifikasi makan tuh penyepng pk,negatif,Sindiran kepada pendukung PK setelah kalah.
ERIK TOHIR OUT,erik tohir out,negatif,Menuntut Erick Thohir keluar.
Gara 2 ganti pelatih pemain nasional jadi noob siapa ganti kulivert,gara ganti pelatih pemain nasional noob ganti kulivert,negatif,Menyalahkan pergantian pelatih membuat pemain nasional buruk.
"STY yg bikin lahan, yg nanamin, si pietrik yg tinggal ngasih pupuk...masalah y, yg seharus y di kasih urea ini mah di kasih tai ayam 😂😂😂",sty bikin lahan nanamin si pietrik tinggal ngasih pupukmasalah harus kasih urea mah kasih tai ayam,negatif,Sindiran kasar bahwa Patrick merusak pekerjaan STY.
Fiks ini akun gaberes,fiks akun gaberes,negatif,Mengkritik akun/konten sebagai tidak beres.
Udah gagal si Patrick cuma bisa pukul2 bangku kosong 😅😂,udah gagal si patrick bangku kosong,negatif,Menyindir Patrick karena gagal.
Bangsa mie instan pengen lolos piala dunia dengan cara instan 😂😂,bangsa mie instan ken lolos piala dunia instan,negatif,Menyindir cara instan untuk lolos Piala Dunia.
Patrick Kluivert out,patrick kluivert out,negatif,Menuntut Patrick/Kluivert keluar.
ini Salahnya MALAYSIA...😂😂😂😂😂,salah malaysia,netral,Komentar bercanda/tidak jelas arah sentimennya terhadap Timnas.
Pelatih boleh disalahkan. Tp yg lebih disalahkan LG jajaran PSSI dan Exco PSSI semua. Knpa di tenggah2 kompetesi besar kyk gini Mala ganti pelatih. Itu sangat2 kesalahan terbesar. Kita GK lolos gpp ketika masih dilatih coach STY. Karna dilatih dia dimulai dr nol. Lah ini di tengah2 kompetesi mau dekat melangkah piala dunia Mala ganti pelatih. Sangat2 aneh dan disayangkan. Perlu dipertanyakan ini. Negara besar tp dibanyakin mafia2. GK bakalan maju sepak bola Indonesia ini. Kasian pemain2 keturunan semua demi bela negara orng tua dan neneknya tp dihancurkan oleh federasi nya sendiri,pelatih salah salah lg jajar pssi exco pssi knpa tenggah kompetesi kyk gin mala ganti pelatih salah besar lolos gpp latih coach sty latih nol kompetesi lang piala dunia mala ganti pelatih aneh sayang negara dibanyakin mafia maju sepak bola indonesia kasi pemain turun bela negara orng tua nenek hancur federasi,negatif,"Kritik keras kepada PSSI, EXCO, pergantian pelatih, dan federasi."
Ini channel blok sayap kiri,channel blok sayap kiri,negatif,Mengkritik channel/akun.
Basi penggorengan,basi goreng,negatif,Mengkritik konten sebagai basi/penggorengan.
"Pssi nya yg rusak, pelatih tidak bisa leluasa menentukan line up.. pasti ada campur tangan pssi itu",pssi rusak pelatih leluasa tentu line up campur tangan pssi,negatif,Mengkritik PSSI karena campur tangan line up.
Kluivert out sudah menggema sekarang padahal sejak dahulu gua sudah yakin 100% bahwa Kluivert ga akan bisa mempimpin timnas Indo bekas asuhan sty. Kala itu ga ada yang percaya & malah menghujat gua & sekarang terbukti kan😂😂😂 makanya jadi fans JANGAN DONGO😂😂😂,kluivert out gema kluivert pimpin timnas indo bekas asuh sty percaya hujat bukti fans dongo,negatif,Kritik terhadap Kluivert dan fans yang membela.
Alah lebay musik nya sok sedih ... Klo menang KING INDO NI BOS SENGGOL DONK.. media Indonesia lebay,alah lebay musik sok sedih menang king indo ni bos senggol donk media indonesia lebay,negatif,Mengkritik media Indonesia yang dianggap lebay.
Buzzer,buzzer,negatif,Tuduhan buzzer bernada negatif.
coba aja STY ngga ngelawak n ngadi2 pas lawan Cina. kan gk ada justifikasi buat mecat dia. nasi sudah menjadi bubur,coba sty ngga ngelawak ngadi lawan cina justifikasi mecat nasi bubur,negatif,Mengkritik STY pada laga lawan Cina dan pemecatan.
"Makanya jangan Ashobiyah terlalu umbar umbar janji sih waktu di awal awal sebelum nya ujung ujungnya miris kan gagal lolos ke piala dunia karena gara gara para pemain timnas yang main bola nya tidak kompak dan ceroboh dan Melakukan kesalahan demi kesalahan yang dilakukan oleh para pemain timnas Indonesia artinya itu kelalaian para pemain timnas Indonesia Jadi intropeksi diri lah dan evaluasi hadeh 😓 Keterangan: Saya paham maksud Anda. Anda merasa bahwa terlalu banyak janji yang tidak diiringi dengan hasil yang memuaskan, dan Anda menyoroti kesalahan-kesalahan yang dilakukan oleh para pemain timnas Indonesia. Anda berharap bahwa timnas Indonesia dapat melakukan introspeksi diri dan evaluasi untuk meningkatkan kualitas permainan mereka di masa depan. Terima kasih atas pendapat Anda!",ashobiyah umbar umbar janji ujung ujung miris gagal lolos piala dunia gara gara pemain timnas main bola kompak ceroboh salah salah pemain timnas indonesia lalai pemain timnas indonesia intropeksi evaluasi hadeh terang paham maksud janji iring hasil muas sorot kesalahankesalahan pemain timnas indonesia harap timnas indonesia introspeksi evaluasi tingkat kualitas main terima kasih dapat,negatif,Kritik terhadap pemain dan kegagalan lolos.
Ga setuju sama admin nya. Federasi harus ambil tanggung jawab. Karena kesalahan keputusan federasi yang buat skuad indonesia hancur dari dalam. Jadi ketum dan exco nya harus berani untuk mundur,tuju federasi ambil tanggung salah putus federasi skuad indonesia hancur tum exco berani mundur,negatif,Mengkritik federasi dan meminta pertanggungjawaban.
@Erik Tohir petrik Kluivert out,tohir trik kluivert out,negatif,Menuntut Erick Thohir dan Kluivert keluar.
Adili jokowi,adil jokowi,netral,Komentar politik singkat dan tidak jelas terhadap Timnas.
Salahnya ngapain pelatih Ampe 3 begitu 😅 kaya beli paket beli 1 gratis 2,salah ngapain pelatih ampe kaya beli paket beli gratis,negatif,Menyindir jumlah pelatih dan keputusan kepelatihan.
Bukan blunder lagi keputusan terburuk ketum PSSI. Mana pundit pundit yg dulu nyingkirin STY ini karma dari STY. Andai ajah STY ga out pasti indonesia lolos pildun .,blunder putus buruk tum pssi pundit pundit nyingkirin sty karma sty andai ajah sty out indonesia lolos pildun,negatif,Menyebut keputusan PSSI sebagai blunder/terburuk.
rela pecat sty demi pelatih ampas. hadeh susah amat mau liat timnas main di pildun,rela pecat sty pelatih ampas hadeh susah liat timnas main pildun,negatif,Kritik pemecatan STY dan pengganti yang dianggap buruk.
Italia gagal atau tidak piala eropa Indonesia gagal piala Asia,italia gagal piala eropa indonesia gagal piala asia,netral,Menyebut fakta kegagalan tanpa emosi yang kuat.
Ydh balikin sitayong pecat petrik ya 😤,ydh balikin sitayong pecat trik ya,negatif,Menuntut pelatih lama kembali dan Patrick dipecat.
"Auto Pecat Si Kepala Botak, Kembalikan Era STY 😢😢",auto pecat si kepala botak kembali era sty,negatif,Menuntut Kluivert dipecat dan STY kembali.
Cape deh gw KLO ngomen dan liat konten konten begini. Bknnya ngejelekin konten yaa min lebih ke internal timnas mksdnya managemannya. Kalo ada satu acara debat talk show gw harap ada yg diundang sih antara pak ET atau engga pak ARYANYA. Terus yg diundang didlmnya perwakilan Pandit pengamat terutama perwakilan fans yg ada dibelakang timnas buat ngawal dibelakangnya. Biar bisa debat mau diarahin kemana lagi ini.,cape ngomen liat konten konten bknnya ngejelekin konten yaa internal timnas mksdnya managemannya kalo acara debat talk show harap undang et engga arya undang didlmnya wakil pandit amat wakil fans belakang timnas ngawal belakang biar debat diarahin mana,negatif,Keluhan terhadap internal/manajemen Timnas.
"PSSI harus mencari pelatih yg lebih berkualitas atau kembalikan STY, kluivert tidak cocok melatih timnas harus dipecat. Klo ingin berbenah ganti pelatih.",pssi cari pelatih kualitas kembali sty kluivert cocok latih timnas pecat benah ganti pelatih,negatif,Menilai Kluivert tidak cocok dan harus dipecat.
Sumpah srapah,sumpah srapah,negatif,Ungkapan negatif/sumpah serapah.
ane setuju dari awal ketika STY di ganti harapan untuk ke pildun udh hilang.. liat chanel sebelah milik bang RR sudah mmbahas ini dari awal klo peluang indo udh hilang jd ga kaget..,ane tuju sty ganti harap pildun udh hilang liat chanel belah milik bang rr mmbahas peluang indo udh hilang kaget,negatif,Menyatakan harapan ke Piala Dunia hilang setelah STY diganti.
​ @kocing5668 betul agak miris sebetulnya cuma yaaaa apa yang mau diharapin dari politikus yang gila kekuasaan yang bernama Erick Thohir,miris yaaaa diharapin politikus gila kuasa nama erick thohir,negatif,Kritik terhadap Erick Thohir/politikus.
"Njirr gua Yang menggagalkan Mimpi timnas ke Pildunn,Sorry Cokk🗿",njirr gagal mimpi timnas pildunnsorry cokk,negatif,Sarkasme tentang kegagalan mimpi Timnas.
sepakbola di tangan politisi hanyalah kehancuran,sepakbola tangan politis hancur,negatif,Mengkritik sepak bola di tangan politisi.
Out PK Out ET,out pk out et,negatif,Menuntut PK dan ET keluar.
"Yang salah ya ET udah pecat STY, gantinya sama PK pula. Itu udah pasti, gak ada yang cari kambing hitam. PK salah karena ngaco lawan Arab. Kok bisa orang yang ngaku pelatih tetep mainin pemain yang gagal jalanin peran yang dia mau? Bahkan dari pemanggilan pemain aja PK udah keliatan gak bagus walau setiap pelatih punya polanya sendiri tapi ayolah, Klok tuh gak cukup buat level Timnas, serius. Buat Liga 1 dia pemain top, tapi buat level Timnas ya maaf aja, jauh. Kalo Kambuaya dan Sayuri bersaudara masih oke, cuma emang sayangnya mereka kurang bagus kemaren dan disitu pula letak PK, masih mainin pemain yang gak bisa nerapin strategi dia.",salah ya et udah pecat sty ganti pk udah cari kambing hitam pk salah ngaco lawan arab orang ngaku pelatih tetep mainin pemain gagal jalanin peran panggil pemain pk udah liat bagus pelatih pola ayo klok tuh level timnas serius liga pemain top level timnas ya maaf kalo kambuaya sayur saudara oke emang sayang bagus kemaren situ letak pk mainin pemain nerapin strategi,negatif,"Kritik kepada ET, PK, pemilihan pemain, dan strategi."
"Lebih ikhlas gagal sm coach STY dibandingin sm sama temennya spongebob, mau gimana lagi gara"" pengamat bola abal"", Tv One serta buzzer online yg bikin kisruh",ikhlas gagal coach sty dibandingin temennya spongebob gimana gara amat bola abal tv one buzzer online bikin kisruh,negatif,Kecewa karena gagal bersama pelatih pengganti STY.
Eweh bakat,eweh bakat,negatif,Menilai tidak ada bakat.
"liat italy kurangnya apa pemain berkualitas semua di semua sektor, piala dunia sudah ada tapi 2018 dan 2022 kemaren gak lolos juga",liat italy kurang pemain kualitas sektor piala dunia kemaren lolos,netral,Membahas Italia sebagai perbandingan tanpa emosi jelas ke Timnas.
"Dibayar berapa kamu min sama PSSI?. Knp bahas seakan akan kita harus ikhlas menerima takdir ini?. Asal kalian tw ini bukan takdir, tp memang ada pengkhianat bangsa yg mengkhianati bangsanya sendiri. Kalian masih ingat pas timnas U-23 juga gagal lolos olimpiade kemarin padahal tinggal selangkah lg? Padahal itu juga pelatihnya STY, apa jawaban Erick Thohir ketika ditanya wartawan mengenai kegagalan STY membawa timnas U-23 ke olimpiade, dia berkata bahwasanya dia puas dengan kinerja STY walaupun STY gagal membawa timnas ke olimpiade. Tp knp tiba2 hanya 1 kesalahan ketika melawan China (padahal kita masih mempunyai peluang lolos langsung ke piala dunia walaupun kalah dr China) STY dipecat. Dan pemecatan STY dilakukan ketika kita sudah beranjak naik Lg performa setelah menang lawan arab Saudi. mereka para m*fia yg tidak suka melihat Indonesia melaju ke putaran final piala dunia, melakukan segala hal agar timnas tidak lolos yaitu dengan membayar si pengkhianat bangsa itu agar dia mengkhianati bangsa nya sendiri. Karna memang Timnas kita ini punya potensi untuk lolos langsung ke piala dunia sejak diputaran ketiga. Bahkan seorang Hajime moriyasu pelatihnya jepang aja mengakui bahwasanya timnas dibawah asuhan STY sangat mempunyai peluang untuk lolos langsung mendampingi mereka timnas jepang. Tp yaaa itulahh dinegara ini, ketika ada suatu bidang yg mengarah untuk maju (dalam hal ini sepakbola), ada aja penghianat bangsa yg mengkhianati bangsa ini demi kepentingan perut pribadi. Tragiss memang🥀🥀🥀",bayar pssi bahas akan ikhlas terima takdir tw takdir khianat bangsa khianat bangsa timnas gagal lolos olimpiade kemarin tinggal selang lg latih sty erick thohir wartawan gagal sty bawa timnas olimpiade puas kerja sty sty gagal bawa timnas olimpiade salah lawan china peluang lolos langsung piala dunia kalah china sty pecat pecat sty anjak lg performa menang lawan arab saudi mfia suka indonesia laju putar final piala dunia timnas lolos bayar si khianat bangsa khianat bangsa timnas potensi lolos langsung piala dunia putar tiga hajime moriyasu latih jepang aku timnas bawah asuh sty peluang lolos langsung damping timnas jepang yaaa itulahh negara bidang arah maju sepakbola penghianat bangsa khianat bangsa penting perut pribadi tragiss,negatif,"Kritik keras soal PSSI, pengkhianatan, pemecatan STY, dan dugaan mafia."
PSSI yang harus tanggung jawab melih pelatih yang stasitik jelek parah,pssi tanggung melih pelatih stasitik jelek parah,negatif,Menuntut PSSI bertanggung jawab karena memilih pelatih buruk.
"Tetep salah pelatih, yg kedua salah pssi knpa nunjuk itu si patrick jdi pelatih kyk gk ada org lain aja",tetep salah pelatih salah pssi knpa nunjuk si patrick pelatih kyk orang,negatif,Menyalahkan pelatih dan PSSI.
"mending pemain naturalisasi jadi kaya elkan baggot aja dulu ""fokus klub* karena sekarang PSSI lagi bobrok bobroknya ditangan ET, bagusan iwan bule yang bawa perubahan diera kegelapan, ET hanya melanjutkan tapi gagal dan malah memperburuk",mending pemain naturalisasi kaya elkan baggot fokus klub pssi bobrok bobrok tang et bagus iwan bule bawa ubah era gelap et lanjut gagal buruk,negatif,Mengkritik PSSI/ET yang dianggap bobrok dan memperburuk keadaan.
Pecat kluivert,pecat kluivert,negatif,Menuntut Kluivert dipecat.
"Yg mendalam 1. Final aff 2010 2. Round 4 kualifikasi piala dunia 2026. Sejak era sty ku Jadi suka nonton timnas rela bangun tengah MLM . Inget dulu pas FIFA world cup 2002 ada iklan extra jos yg di bintangi dik doang dan delpiero. Di iklan itu dik doang bilang ""kapan yah Indonesia masuk piala dunia?"" Ku percaya saat ini waktunya... Ternyata sedihhhhh😢😢",dalam final aff round kualifikasi piala dunia era sty ku suka nonton timnas rela bangun mlm inget fifa world cup iklan extra jos bintang dik doang delpiero iklan dik doang bilang yah indonesia masuk piala dunia ku percaya sedihhhhh,negatif,Mengungkap kesedihan setelah berharap Timnas lolos.
"Haram menghujat para pemain 🥺 kalo Ketum PSSI , PSSI, towel ,Pundit2 kardus silahkan waktu dan tempat dipersilahkan 😡",haram hujat pemain kalo tum pssi pssi towel pundit kardus silah silah,negatif,Mengkritik PSSI/pundit sambil membela pemain.
pecat Patrick pecat Erick Thohir,pecat patrick pecat erick thohir,negatif,Menuntut Patrick dan Erick Thohir dipecat.
Udahan ya Starting Eleven network sekarang kalian hina aja tetangga kena skandal sebagai bahan konten pelampiasan 🤑😋😉,udahan ya starting eleven network hina tetangga kena skandal bahan konten lampias,negatif,Mengkritik konten sebagai pelampiasan.
Gk lolos krna blm layak gtu aj kq ribet. Itali yg juara dunia juga prnah gk lolos thn inipun blm tentu lolos apalagi indo. Akal sma logika digabungin biar bsa mikir waras,lolos krna blm layak gtu aj kq ribet itali juara dunia prnah lolos thn ini blm lolos indo akal logika digabungin biar bsa mikir waras,negatif,Menilai Indonesia belum layak lolos dan mengkritik pola pikir publik.
Yey gagal,yey gagal,negatif,Sarkasme terhadap kegagalan.
Faktanya PSSI lah yg blunder 😂😂😂😂 chanel kocak,fakta pssi blunder chanel kocak,negatif,Menyebut PSSI blunder.
Chanel buzzer Pssi,chanel buzzer pssi,negatif,Menuduh channel sebagai buzzer PSSI.
Karena pemain muda kurang di beri kesempatan oleh klub mereka lebih cenderung beli pemain asing pemain Italia terakhir yang jadi topskor liga aja Ciro Immobile 2021-2022 setelah itu tidak ada lagi kalo Retegui keturunan Italia tapi dia lahir di argentina,pemain muda sempat klub cenderung beli pemain asing pemain italia topskor liga ciro immobile kalo retegui turun italia lahir argentina,netral,"Membahas faktor pemain muda/klub Italia, tidak langsung ke sentimen Timnas."
